4612531,2017-06-21 12:04:58.023,CA,NB,Moncton,46.1033,-64.815
4620056,2017-06-21 11:05:41.027,CA,ON,Oakville,43.4934,-79.7126
4621287,2017-06-21 19:05:42.860,CA,QC,Dorval,45.4431,-73.751
4626420,2017-06-21 04:05:56.127,CA,ON,Toronto,43.7028,-79.3877
4627661,2017-06-21 10:05:58.197,CA,ON,Brantford,43.1772,-80.248
4632111,2017-06-21 18:06:17.947,CA,ON,Sudbury,46.4946,-81.0066
4633047,2017-06-21 00:06:21.423,CA,QC,Saint-Constant,45.3668,-73.5659
4634017,2017-06-21 13:06:26.500,CA,ON,Mississauga,43.5869,-79.7559
4659343,2017-06-21 04:08:04.160,CA,QC,Verdun,45.4529,-73.5823
4688898,2017-06-21 13:10:31.413,CA,AB,Calgary,51.0524,-114.038
4699553,2017-06-21 07:11:31.200,CA,AB,Edmonton,53.57915,-113.43071
4701647,2017-06-21 09:11:40.940,CA,AB,Calgary,51.0915,-114.2073
4727940,2017-06-21 06:13:47.487,CA,QC,Montréal,45.5312,-73.7097
4728978,2017-06-21 00:13:49.660,CA,NS,Halifax,44.6386,-63.8687
4734706,2017-06-21 16:14:11.777,CA,ON,Brampton,43.76447,-79.72308
4739932,2017-06-21 12:14:37.483,CA,ON,Ajax,43.8404,-79.0251
4740833,2017-06-21 12:14:37.160,CA,ON,Pickering,43.8509,-79.0717
4745950,2017-06-21 19:15:01.273,CA,AB,Innisfail,52.0269,-113.9507
4755444,2017-06-21 17:15:33.513,CA,ON,Mississauga,43.6451,-79.6166
4758054,2017-06-21 16:15:49.230,CA,AB,Edmonton,53.6095,-113.47631
4760934,2017-06-21 13:16:02.970,CA,QC,Saint-Eustache,45.56981,-73.92675
4792257,2017-06-21 16:18:10.360,CA,ON,Richmond Hill,43.9221,-79.4632
4814871,2017-06-21 13:20:26.810,CA,AB,Calgary,51.1387,-114.2015
4835200,2017-06-21 22:21:50.677,CA,AB,Edmonton,53.53742,-113.59586
4846107,2017-06-21 08:22:51.490,CA,SK,Saskatoon,52.10605,-106.6471
4869531,2017-06-21 21:24:49.073,CA,ON,York,43.703,-79.512
4875189,2017-06-21 16:25:24.157,CA,AB,Fort Mcmurray,56.71898,-111.35736
4881799,2017-06-21 03:25:59.970,CA,AB,Calgary,51.0378,-114.08
4885388,2017-06-21 17:26:09.533,CA,ON,Toronto,43.6466,-79.4493
4896878,2017-06-21 02:27:09.910,CA,AB,Calgary,51.0876,-114.0214
4923549,2017-06-21 03:29:36.940,CA,QC,Montréal,45.502,-73.562
4936593,2017-06-21 17:30:37.683,CA,ON,Oakville,43.4934,-79.7126
4969806,2017-06-21 22:32:20.117,CA,AB,Calgary,50.9505,-113.947
4981826,2017-06-21 17:33:00.950,CA,AB,Edmonton,53.47353,-113.39645
4989322,2017-06-21 11:33:32.743,CA,ON,Scarborough,43.7808,-79.2474
4989480,2017-06-21 09:33:35.410,CA,QC,Saint-Laurent,45.50376,-73.68476
4993200,2017-06-21 22:33:44.747,CA,AB,Saint Albert,53.6334,-113.6353
4994917,2017-06-21 04:33:52.790,CA,AB,Calgary,51.0486,-113.968
5034250,2017-06-21 05:36:13.340,CA,ON,Toronto,43.6798,-79.3517
5049489,2017-06-21 17:37:25.307,CA,ON,Toronto,43.6682,-79.4209
5050931,2017-06-21 17:37:25.230,CA,ON,Scarborough,43.7458,-79.2353
5054398,2017-06-21 21:37:40.350,CA,ON,Toronto,43.7264,-79.3978
5055889,2017-06-21 03:37:43.107,CA,AB,Calgary,51.0242,-114.1004
5056438,2017-06-21 04:37:44.017,CA,ON,Toronto,43.6682,-79.4209
5060301,2017-06-21 01:37:59.653,CA,AB,Edmonton,53.5366,-113.5103
5065078,2017-06-21 18:38:15.970,CA,AB,Calgary,51.14535,-114.09765
5076696,2017-06-21 08:39:09.643,CA,AB,Calgary,50.9722,-114.062
5078136,2017-06-21 04:39:15.890,CA,NS,Middle Sackville,44.79513,-63.74334
5078464,2017-06-21 00:39:16.133,CA,AB,Edmonton,53.5515,-113.492
5079205,2017-06-21 10:39:18.250,CA,AB,Edmonton,53.5181,-113.5797
5080818,2017-06-21 00:39:27.813,CA,AB,Edmonton,53.4154,-113.4178
5093656,2017-06-21 19:40:36.850,CA,ON,Oakville,43.4934,-79.7126
5112417,2017-06-21 04:41:51.403,CA,SK,Saskatoon,52.1225,-106.72488
5152132,2017-06-21 06:44:21.497,CA,AB,Calgary,50.9316,-114.096
5155175,2017-06-21 00:44:35.557,CA,ON,Brantford,43.1508,-80.2094
5165900,2017-06-21 03:45:24.603,CA,AB,Sherwood Park,53.5263,-113.287
5168070,2017-06-21 08:45:36.033,CA,ON,Mississauga,43.6046,-79.6729
5186716,2017-06-21 08:46:46.670,CA,MB,Winnipeg,49.875,-97.2096
5187205,2017-06-21 18:46:51.803,CA,QC,Longueuil,45.5356,-73.5045
5204299,2017-06-21 15:48:12.267,CA,ON,Kingston,44.2377,-76.5602
5217677,2017-06-21 03:49:13.290,CA,AB,Calgary,51.074,-114.221
5230768,2017-06-21 20:50:24.083,CA,AB,Calgary,51.053,-114.161
5236029,2017-06-21 07:50:51.140,CA,AB,Edmonton,53.48336,-113.68078
5254152,2017-06-21 17:52:06.557,CA,AB,Calgary,50.9505,-113.947
5262130,2017-06-21 12:52:36.897,CA,AB,Rocky Mountain House,52.3741,-114.915
5264123,2017-06-21 09:52:43.207,CA,AB,Edmonton,53.51351,-113.68959
5285936,2017-06-21 10:54:29.233,CA,AB,Calgary,50.97999,-114.01989
5295354,2017-06-21 12:54:49.070,CA,AB,Calgary,51.12369,-113.94966
5307351,2017-06-21 11:55:35.893,CA,ON,Scarborough,43.7703,-79.2165
5336537,2017-06-21 13:57:40.013,CA,ON,Toronto,43.6447,-79.3841
5354632,2017-06-21 04:59:13.057,CA,AB,Edmonton,53.49909,-113.5006
5358876,2017-06-21 00:59:24.637,CA,ON,Scarborough,43.69186,-79.27725
5388213,2017-06-21 20:01:39.120,CA,ON,Etobicoke,43.6879,-79.557
5406469,2017-06-21 18:03:43.500,CA,ON,Toronto,43.6684,-79.3689
5413314,2017-06-21 01:04:22.440,CA,ON,Scarborough,43.83598,-79.22789
5415326,2017-06-21 16:04:29.553,CA,ON,Scarborough,43.7262,-79.232
5438147,2017-06-21 03:07:04.710,CA,ON,Toronto,43.7068,-79.3991
5446207,2017-06-21 10:07:59.110,CA,ON,Toronto,43.6575,-79.3783
5449205,2017-06-21 12:08:26.593,CA,ON,Cambridge,43.35563,-80.31182
5492935,2017-06-21 06:12:32.370,CA,ON,Woodbridge,43.8069,-79.5978
5495915,2017-06-21 21:12:51.830,CA,AB,Fort Mcmurray,56.7141,-111.38
5501888,2017-06-21 05:13:18.793,CA,ON,Toronto,43.6459,-79.3857
5506069,2017-06-21 12:13:35.393,CA,ON,Stratford,43.3716,-80.9773
5510905,2017-06-21 14:14:13.413,CA,ON,Mississauga,43.5769,-79.6283
5526077,2017-06-21 16:15:46.480,CA,AB,Calgary,51.07752,-114.16401
5543519,2017-06-21 14:17:21.153,CA,AB,Calgary,51.0571,-114.077
5577302,2017-06-21 14:19:34.567,CA,ON,Toronto,43.6557,-79.3646
5580499,2017-06-21 11:19:54.610,CA,SK,North Battleford,52.7834,-108.2847
5597981,2017-06-21 09:21:21.963,CA,ON,Ancaster,43.2614,-79.823
5598118,2017-06-21 04:21:21.973,CA,ON,Ancaster,43.2614,-79.823
5599069,2017-06-21 16:21:22.160,CA,ON,Sudbury,46.4762,-80.9601
5599632,2017-06-21 07:21:22.450,CA,AB,Calgary,51.0378,-114.065
5606488,2017-06-21 00:22:08.357,CA,BC,North Vancouver,49.3094,-123.057
5614377,2017-06-21 22:22:53.500,CA,ON,Barrie,44.3303,-79.7268
4519477,2017-06-21 08:00:02.710,CA,ON,Windsor,42.2957,-82.9599
4530117,2017-06-21 04:00:38.270,CA,ON,Markham,43.85883,-79.29809
4531631,2017-06-21 20:00:38.690,CA,ON,Burlington,43.303,-79.7988
4541117,2017-06-21 13:01:21.653,CA,ON,Barrie,44.3303,-79.7268
4556639,2017-06-21 17:01:37.697,CA,QC,Beloeil,45.5846,-73.2039
4559173,2017-06-21 03:01:43.957,CA,AB,Fort Mcmurray,56.74335,-111.47086
4560821,2017-06-21 10:01:48.640,CA,ON,Thunder Bay,48.4084,-89.255
4576859,2017-06-21 11:02:08.340,CA,SK,Regina,50.433,-104.594
4578682,2017-06-21 04:02:20.110,CA,ON,London,42.95903,-81.19382
4582132,2017-06-21 17:02:30.577,CA,ON,Toronto,43.6769,-79.4437
4609143,2017-06-21 12:04:44.357,CA,AB,Edmonton,53.4579,-113.412
4615551,2017-06-21 00:05:12.233,CA,ON,Newmarket,44.039,-79.4724
4618190,2017-06-21 22:05:27.953,CA,ON,Fort Erie,42.90265,-78.9347
4643236,2017-06-21 17:07:07.307,CA,AB,Calgary,51.1581,-113.938
4661136,2017-06-21 12:08:11.757,CA,ON,Mississauga,43.5869,-79.7559
4721462,2017-06-21 22:13:20.557,CA,AB,Red Deer,52.2694,-113.769
4725676,2017-06-21 20:13:41.940,CA,AB,Edmonton,53.44217,-113.4452
4727516,2017-06-21 12:13:49.430,CA,AB,Calgary,51.0905,-114.182
4733995,2017-06-21 13:14:06.600,CA,ON,Scarborough,43.798,-79.227
4735297,2017-06-21 14:14:11.983,CA,ON,Toronto,43.6641,-79.399
4764659,2017-06-21 00:16:23.033,CA,SK,Prince Albert,53.1856,-105.7398
4799163,2017-06-21 15:18:41.840,CA,AB,Edmonton,53.587,-113.441
4803573,2017-06-21 10:19:10.527,CA,AB,Okotoks,50.7258,-113.974
4822399,2017-06-21 07:20:53.900,CA,BC,108 Mile Ranch,51.73948,-121.33789
4823220,2017-06-21 03:20:56.683,CA,AB,Calgary,50.95812,-114.1043
4834260,2017-06-21 10:21:49.450,CA,AB,Edmonton,53.4158,-113.575
4844043,2017-06-21 01:22:45.437,CA,AB,Medicine Hat,50.0649,-110.733
4846537,2017-06-21 04:22:53.997,CA,ON,North York,43.77943,-79.41673
4858732,2017-06-21 08:23:45.987,CA,SK,Saskatoon,52.1418,-106.702
4859386,2017-06-21 14:23:45.967,CA,ON,Scarborough,43.7262,-79.232
4873083,2017-06-21 11:25:12.120,CA,ON,Ottawa,45.3519,-75.7911
4898511,2017-06-21 12:27:19.480,CA,ON,Brampton,43.68932,-79.76418
4908475,2017-06-21 07:28:17.717,CA,QC,Trois-Rivières,46.3119,-72.6554
4915146,2017-06-21 21:28:56.547,CA,NB,Moncton,46.10276,-64.8519
4933116,2017-06-21 15:30:23.680,CA,BC,North Cowichan,48.78174,-123.68045
4959436,2017-06-21 21:31:36.160,CA,ON,Burlington,43.303,-79.7988
4970768,2017-06-21 22:32:25.367,CA,QC,Brossard,45.4693,-73.4848
4989729,2017-06-21 12:33:35.937,CA,ON,Burlington,43.303,-79.7988
5003187,2017-06-21 13:34:21.350,CA,ON,Saint Catharines,43.15878,-79.23138
5003568,2017-06-21 09:34:23.983,CA,AB,Red Deer,52.2694,-113.769
5004243,2017-06-21 13:34:22.930,CA,ON,Oshawa,43.89701,-78.8888
5016957,2017-06-21 17:34:55.333,CA,AB,Leduc,53.2668,-113.552
5027832,2017-06-21 00:35:47.327,CA,ON,Brampton,43.69125,-79.83495
5028443,2017-06-21 08:35:51.373,CA,AB,Edmonton,53.5151,-113.5058
5036418,2017-06-21 06:36:29.290,CA,ON,Mississauga,43.5924,-79.6953
5055714,2017-06-21 07:37:44.133,CA,AB,Edmonton,53.6134,-113.541
5071094,2017-06-21 14:38:40.800,CA,BC,Vancouver,49.2788,-123.1139
5086525,2017-06-21 06:39:55.073,CA,ON,London,42.9334,-81.2258
5101427,2017-06-21 12:41:14.193,CA,AB,Okotoks,50.7258,-113.974
5103797,2017-06-21 04:41:19.437,CA,AB,Fort Mcmurray,56.72712,-111.37263
5115500,2017-06-21 08:42:03.540,CA,ON,Mississauga,43.5738,-79.7193
5121583,2017-06-21 04:42:25.353,CA,AB,Calgary,51.14535,-114.09765
5142563,2017-06-21 11:43:49.367,CA,AB,Calgary,51.0486,-113.968
5145756,2017-06-21 19:44:02.643,CA,ON,Mississauga,43.5271,-79.6769
5170216,2017-06-21 20:45:40.627,CA,ON,Bradford,44.12625,-79.57837
5180754,2017-06-21 21:46:14.740,CA,ON,Ottawa,45.3519,-75.7911
5196623,2017-06-21 11:47:41.890,CA,ON,Richmond Hill,43.8428,-79.4239
5204435,2017-06-21 16:48:12.870,CA,QC,Montréal,45.5514,-73.6116
5222468,2017-06-21 21:49:39.380,CA,AB,Sherwood Park,53.5398,-113.283
5233459,2017-06-21 12:50:35.980,CA,AB,Calgary,50.9093,-114.1028
5234633,2017-06-21 13:50:44.547,CA,BC,New Westminster,49.2103,-122.92
5253147,2017-06-21 18:52:02.800,CA,AB,Spruce Grove,53.54626,-113.88188
5263917,2017-06-21 12:52:46.660,CA,AB,Edmonton,53.587,-113.441
5290825,2017-06-21 17:54:37.423,CA,AB,Calgary,51.0242,-114.1004
5298441,2017-06-21 22:55:04.063,CA,ON,Mississauga,43.5738,-79.7193
5301620,2017-06-21 18:55:18.990,CA,ON,Richmond Hill,43.844,-79.402
5334300,2017-06-21 21:57:24.740,CA,ON,Mississauga,43.7025,-79.649
5370491,2017-06-21 17:00:09.540,CA,AB,Edmonton,53.5606,-113.482
5389125,2017-06-21 06:01:48.290,CA,AB,Calgary,51.08205,-114.00946
5390601,2017-06-21 13:02:04.160,CA,AB,Fort Mcmurray,56.695,-111.337
5414875,2017-06-21 12:04:32.137,CA,SK,Saskatoon,52.1225,-106.72488
5469008,2017-06-21 22:10:26.140,CA,ON,Ottawa,45.4019,-75.7513
5494347,2017-06-21 07:12:46.050,CA,AB,Calgary,50.9632,-114.082
5496955,2017-06-21 04:12:57.573,CA,AB,Edmonton,53.58986,-113.66829
5537253,2017-06-21 08:16:48.720,CA,ON,Toronto,43.7813,-79.3038
5544833,2017-06-21 02:17:31.690,CA,MB,Virden,49.85,-100.9333
5547505,2017-06-21 21:17:34.780,CA,ON,North York,43.787,-79.4169
5581716,2017-06-21 16:20:04.380,CA,ON,Brampton,43.70118,-79.81094
5585340,2017-06-21 05:20:24.070,CA,AB,Calgary,51.04529,-114.15784
5589699,2017-06-21 05:20:49.943,CA,AB,Calgary,50.9722,-114.062
5597329,2017-06-21 04:21:12.310,CA,ON,Courtice,43.886,-78.8043
5598335,2017-06-21 19:21:22.087,CA,ON,Thunder Bay,48.458,-89.186
5611205,2017-06-21 10:22:38.753,CA,AB,Calgary,51.053,-114.161
5611405,2017-06-21 00:22:38.170,CA,AB,Calgary,51.063,-113.889
5612641,2017-06-21 16:22:53.317,CA,ON,Mississauga,43.5355,-79.6915
4519555,2017-06-21 22:00:03.890,CA,ON,Waterloo,43.4663,-80.5402
4524358,2017-06-21 03:00:06.810,CA,ON,London,42.9832,-81.2847
4533231,2017-06-21 18:00:51.177,CA,ON,Mississauga,43.5769,-79.6283
4536827,2017-06-21 00:01:06.527,CA,ON,Oshawa,43.90635,-78.87251
4540995,2017-06-21 12:01:17.417,CA,AB,Calgary,50.95738,-114.22057
4574850,2017-06-21 12:01:58.090,CA,ON,Orillia,44.6078,-79.4175
4619866,2017-06-21 13:05:37.613,CA,ON,Whitby,43.8873,-78.9422
4635404,2017-06-21 22:06:33.160,CA,ON,Sault Sainte Marie,46.5119,-84.3028
4640622,2017-06-21 10:06:57.187,CA,ON,Ottawa,45.3617,-75.7905
4648362,2017-06-21 15:07:17.943,CA,ON,North York,43.7677,-79.4126
4665678,2017-06-21 18:08:32.573,CA,AB,Calgary,51.1581,-113.938
4669768,2017-06-21 01:08:55.500,CA,ON,Thunder Bay,48.3738,-89.2779
4673436,2017-06-21 22:09:10.003,CA,BC,Kamloops,50.67129,-120.32916
4702012,2017-06-21 18:11:44.457,CA,ON,Guelph,43.5776,-80.2201
4710359,2017-06-21 11:12:30.133,CA,ON,Scarborough,43.7084,-79.2856
4711307,2017-06-21 11:12:30.420,CA,QC,Lévis,46.8251,-71.149
4714350,2017-06-21 03:12:45.477,CA,ON,Belleville,44.1713,-77.3688
4718254,2017-06-21 05:13:05.050,CA,ON,Maple,43.8514,-79.5067
4722015,2017-06-21 11:13:25.780,CA,QC,Lévis,46.8251,-71.149
4726241,2017-06-21 18:13:43.240,CA,QC,Sherbrooke,45.4134,-71.8776
4729159,2017-06-21 08:13:49.190,CA,QC,Saint-Hubert,45.49865,-73.42221
4737143,2017-06-21 07:14:21.227,CA,AB,Calgary,50.93674,-114.01066
4744604,2017-06-21 13:14:52.140,CA,AB,Spruce Grove,53.54628,-113.88183
4758217,2017-06-21 06:15:52.327,CA,ON,Whitby,43.9154,-78.9347
4765951,2017-06-21 17:16:23.903,CA,AB,Cochrane,51.1815,-114.468
4771360,2017-06-21 05:16:45.403,CA,ON,Burlington,43.3889,-79.7682
4782043,2017-06-21 00:17:23.487,CA,BC,Vancouver,49.2657,-123.164
4808504,2017-06-21 00:19:41.337,CA,AB,Edmonton,53.587,-113.441
4823922,2017-06-21 10:20:57.177,CA,AB,Edmonton,53.55,-113.5
4831259,2017-06-21 03:21:34.163,CA,ON,Mississauga,43.59105,-79.57278
4873103,2017-06-21 11:25:13.757,CA,ON,Vanier,45.4355,-75.6656
4884342,2017-06-21 04:26:03.250,CA,NB,Moncton,46.1183,-64.7338
4891723,2017-06-21 14:26:40.563,CA,ON,Cobourg,43.9645,-78.1712
4905577,2017-06-21 13:28:04.490,CA,AB,Red Deer,52.27027,-113.83133
4931962,2017-06-21 12:30:20.290,CA,AB,Edmonton,54.95527,-112.36913
4935633,2017-06-21 15:30:35.317,CA,AB,Edmonton,53.585,-113.5526
4937868,2017-06-21 17:30:37.700,CA,ON,Barrie,44.3303,-79.7268
4949273,2017-06-21 07:31:12.463,CA,AB,Airdrie,51.3082,-114.0398
4952140,2017-06-21 04:31:21.330,CA,AB,Fort Mcmurray,56.7377,-111.438
4958824,2017-06-21 10:31:39.213,CA,QC,Laval,45.6168,-73.7825
4961752,2017-06-21 08:31:49.750,CA,ON,Ajax,43.89696,-79.02653
4964612,2017-06-21 08:31:54.543,CA,ON,Brampton,43.69091,-79.76568
4965466,2017-06-21 07:31:56.847,CA,AB,Calgary,51.0823,-113.9578
4972802,2017-06-21 03:32:33.153,CA,QC,Vaudreuil-Dorion,45.3838,-74.041
5011394,2017-06-21 18:34:41.520,CA,ON,Etobicoke,43.6858,-79.5196
5020233,2017-06-21 09:35:01.470,CA,ON,Brampton,43.7389,-79.8285
5021268,2017-06-21 00:35:06.203,CA,QC,Sainte-Foy,46.7823,-71.2882
5021521,2017-06-21 06:35:08.583,CA,AB,Calgary,51.1387,-114.2015
5024610,2017-06-21 20:35:27.503,CA,NS,Halifax,44.6496,-63.6133
5030858,2017-06-21 17:36:00.240,CA,AB,Calgary,51.0524,-114.038
5047708,2017-06-21 01:37:18.457,CA,AB,Cochrane,51.1815,-114.468
5057289,2017-06-21 20:37:48.713,CA,BC,Powell River,49.8456,-124.52
5059725,2017-06-21 07:37:59.697,CA,ON,Toronto,43.6666,-79.3823
5061134,2017-06-21 09:38:02.290,CA,QC,Brossard,45.4571,-73.4922
5065620,2017-06-21 05:38:18.190,CA,ON,Windsor,42.2307,-83.088
5071810,2017-06-21 15:38:46.190,CA,AB,Spruce Grove,53.54628,-113.88183
5090812,2017-06-21 08:40:20.313,CA,ON,Kitchener,43.4553,-80.4845
5115575,2017-06-21 05:42:02.237,CA,ON,Toronto,43.6666,-79.3823
5132962,2017-06-21 04:43:12.913,CA,AB,Edmonton,53.50136,-113.6161
